TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
9/9/17 16:30,2507,252,1630,0.065,0.002,13.73,4.41,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.16,8.32,1.42,1.027,0.019,20.02,-108.5,0,-65.66,-58.4
9/9/17 16:45,2508,252,1645,NAN,0.002,13.75,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.15,8.32,1.42,1.027,0.018,19.13,-108.2,0,-65.3,-59.02
9/9/17 17:00,2509,252,1700,NAN,0.002,13.75,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.15,8.32,1.42,1.027,0.018,19.01,-107.4,0,-62.59,-59.51
9/9/17 17:15,2510,252,1715,NAN,0.002,13.75,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.15,8.32,1.42,1.027,0.018,19.96,-107.3,0,-63.2,-59.66
9/9/17 17:30,2511,252,1730,NAN,0.002,13.75,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.15,8.32,1.42,1.027,0.018,20.41,-107.2,0,-63.25,-59.66
9/9/17 17:45,2512,252,1745,NAN,0.002,13.75,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.15,8.32,1.42,1.027,0.018,20.55,-107.4,0,-63.7,-59.56
9/9/17 18:00,2513,252,1800,NAN,0.002,13.75,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.19,8.32,1.42,1.027,0.018,20.3,-108,0,-64.62,-59.66
9/9/17 18:15,2514,252,1815,NAN,0.002,13.75,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.14,8.32,1.42,1.027,0.018,19.79,-108.5,0,-65.94,-59.71
9/9/17 18:30,2515,252,1830,NAN,0.002,13.75,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.02,13.11,8.32,1.42,1.027,0.018,19.01,-108.4,0,-66.33,-60.07
9/9/17 18:45,2516,252,1845,NAN,0.002,13.75,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.11,8.32,1.42,1.027,0.018,17.86,-108.1,0,-66.71,-60.43
9/9/17 19:00,2517,252,1900,NAN,0.002,13.93,4.251,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,13.09,8.32,1.42,1.027,0.018,16.57,-108,0,-67.1,-61.03
9/9/17 19:15,2518,252,1915,0.003,0.001,16.44,2.004,1.154,1.001,NAN,0,0,0,0,0,0.154,0.021,13.11,8.32,1.42,1.027,0.018,15.36,-107.6,0,-66.99,-61.71
9/9/17 19:30,2519,252,1930,0.008,0.001,16.28,2.166,1.161,1.001,NAN,0,0,0,0,0,0.154,0.021,13.1,8.32,1.42,1.027,0.018,14.58,-107.5,0,-67.1,-62.29
9/9/17 19:45,2520,252,1945,NAN,0.002,13.78,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.1,8.32,1.42,1.027,0.018,13.61,-107.4,0,-67.23,-62.91
9/9/17 20:00,2521,252,2000,NAN,0.002,13.78,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.08,8.32,1.42,1.027,0.018,12.92,-107.4,0,-67.33,-63.55
9/9/17 20:15,2522,252,2015,NAN,0.002,13.78,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.1,8.32,1.42,1.027,0.017,12.15,-107.4,0,-67.39,-64.15
9/9/17 20:30,2523,252,2030,NAN,0.002,13.78,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.09,8.32,1.42,1.027,0.017,11.55,-107.5,0,-67.93,-64.64
9/9/17 20:45,2524,252,2045,NAN,0.002,13.78,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.11,8.32,1.42,1.027,0.017,10.84,-107.5,0,-67.98,-65.14
9/9/17 21:00,2525,252,2100,NAN,0.002,13.78,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.1,8.32,1.42,1.027,0.017,10.32,-107.9,0,-68.25,-65.67
9/9/17 21:15,2526,252,2115,NAN,0.002,13.78,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.11,8.32,1.42,1.027,0.017,9.94,-108.7,0,-68.37,-66.05
9/9/17 21:30,2527,252,2130,NAN,0.002,13.78,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.08,8.32,1.42,1.027,0.017,9.43,-108.4,0,-68.12,-66.45
9/9/17 21:45,2528,252,2145,NAN,0.002,13.78,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.1,8.32,1.42,1.027,0.017,9.41,-108.4,0,-68.71,-66.86
9/9/17 22:00,2529,252,2200,NAN,0.002,13.9,4.252,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,13.07,8.32,1.42,1.027,0.017,8.8,-108.4,0,-68.85,-67.19
9/9/17 22:15,2530,252,2215,NAN,0.001,15.53,2.003,1.154,1.001,NAN,0,0,0,0,0,0.154,0.021,13.01,8.32,1.42,1.027,0.017,8.68,-108.3,0,-69.12,-67.45
9/9/17 22:30,2531,252,2230,NAN,0.001,15.42,2.164,1.161,1.001,NAN,0,0,0,0,0,0.154,0.021,13.07,8.32,1.42,1.027,0.017,8.16,-108.2,0,-69.32,-67.71
9/9/17 22:45,2532,252,2245,0.061,0.001,14.01,4.257,1.251,1.001,NAN,0,0,0,0,0,0.154,0.021,13.06,8.32,1.42,1.027,0.017,7.73,-108.1,0,-69.45,-67.97
9/9/17 23:00,2533,252,2300,NAN,0.001,15.18,2.006,1.154,1.001,NAN,0,0,0,0,0,0.154,0.021,13.06,8.32,1.42,1.027,0.016,7.685,-107.8,0,-69.74,-68.25
9/9/17 23:15,2534,252,2315,NAN,0.001,15.18,2.006,1.154,1.001,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,7.301,-107.7,0,-69.96,-68.52
9/9/17 23:30,2535,252,2330,NAN,0.001,15.16,2.005,1.154,1.001,NAN,0,0,0,0,0,0.154,0.021,13.07,8.32,1.42,1.027,0.016,7.043,-107.6,0,-70,-68.62
9/9/17 23:45,2536,252,2345,0.007,0.001,14.78,2.163,1.161,1.001,NAN,0,0,0,0,0,0.154,0.021,13.06,8.32,1.42,1.027,0.016,6.762,-107.6,0,-70.35,-68.9
9/10/17 0:00,2537,253,0,0.066,0.001,14,4.416,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,6.582,-107.6,0,-70.58,-69.19
9/10/17 0:15,2538,253,15,NAN,0.001,14,4.416,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.07,8.32,1.42,1.027,0.016,6.225,-107.7,0,-70.56,-69.29
9/10/17 0:30,2539,253,30,NAN,0.001,14,4.416,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.06,8.32,1.42,1.027,0.016,6.245,-107.9,0,-70.78,-69.59
9/10/17 0:45,2540,253,45,NAN,0.001,14.02,4.255,1.251,1.001,NAN,0,0,0,0,0,0.154,0.021,13.06,8.32,1.42,1.027,0.016,5.9,-107.8,0,-70.83,-69.59
9/10/17 1:00,2541,253,100,0.003,0.001,14.32,2.004,1.154,1.001,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,5.723,-107.7,0,-70.96,-69.79
9/10/17 1:15,2542,253,115,0.007,0.001,14.21,2.146,1.16,1.001,NAN,0,0,0,0,0,0.154,0.021,13.02,8.32,1.42,1.027,0.016,5.369,-107.6,0,-71.16,-70
9/10/17 1:30,2543,253,130,NAN,0.002,14.01,4.411,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,5.268,-107.5,0,-71.24,-70.1
9/10/17 1:45,2544,253,145,NAN,0.002,14,4.249,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,5.271,-107.5,0,-71.35,-70.21
9/10/17 2:00,2545,253,200,0.007,0.001,13.92,2.142,1.16,1.001,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,4.974,-107.6,0,-71.7,-70.53
9/10/17 2:15,2546,253,215,NAN,0.001,14.05,4.413,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.06,8.32,1.42,1.027,0.016,4.785,-107.8,0,-71.72,-70.53
9/10/17 2:30,2547,253,230,NAN,0.001,14.02,4.251,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.016,4.735,-108,0,-71.83,-70.64
9/10/17 2:45,2548,253,245,NAN,0.001,13.63,1.988,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,4.464,-107.9,0,-72.07,-70.86
9/10/17 3:00,2549,253,300,NAN,0.001,13.62,1.987,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,4.278,-107.7,0,-72.1,-70.97
9/10/17 3:15,2550,253,315,NAN,0.001,13.45,1.978,1.153,1.002,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,4.278,-107.5,0,-72,-70.97
9/10/17 3:30,2551,253,330,NAN,0.001,13.45,1.978,1.153,1.002,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.016,4.274,-107.7,0,-72.23,-71.2
9/10/17 3:45,2552,253,345,NAN,0.001,13.49,2.141,1.16,1.002,NAN,0,0,0,0,0,0.154,0.021,13,8.32,1.42,1.027,0.016,4.16,-108.3,0,-72.35,-71.31
9/10/17 4:00,2553,253,400,NAN,0.001,14.03,4.415,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,3.771,-108.5,0,-72.37,-71.31
9/10/17 4:15,2554,253,415,NAN,0.001,14.03,4.415,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,3.735,-108.5,0,-72.66,-71.54
9/10/17 4:30,2555,253,430,NAN,0.001,14.03,4.415,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,3.735,-108.4,0,-72.58,-71.54
9/10/17 4:45,2556,253,445,NAN,0.001,14.03,4.415,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,3.663,-108.4,0,-72.72,-71.66
9/10/17 5:00,2557,253,500,NAN,0.001,14.07,4.415,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.016,3.482,-108.5,0,-72.84,-71.78
9/10/17 5:15,2558,253,515,NAN,0.001,14.07,4.415,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13,8.32,1.42,1.027,0.016,3.228,-108.5,0,-72.75,-71.78
9/10/17 5:30,2559,253,530,0.066,0.001,14,4.416,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.06,8.32,1.42,1.027,0.016,3.192,-108.6,0,-72.95,-71.9
9/10/17 5:45,2560,253,545,0.066,0.001,14.02,4.415,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,3.192,-108.7,0,-72.8,-72.02
9/10/17 6:00,2561,253,600,0.061,0.001,13.89,4.252,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.016,3.192,-108.7,0,-72.97,-72.02
9/10/17 6:15,2562,253,615,NAN,0,12.43,1.989,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.07,8.32,1.42,1.027,0.016,3.192,-108.6,0,-73.09,-72.14
9/10/17 6:30,2563,253,630,NAN,0,12.43,1.989,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,3.12,-108.5,0,-72.94,-72.14
9/10/17 6:45,2564,253,645,NAN,0,12.43,1.989,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.016,2.866,-108.4,0,-73.25,-72.39
9/10/17 7:00,2565,253,700,NAN,0,12.43,1.989,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.016,2.685,-108.3,0,-73.16,-72.39
9/10/17 7:15,2566,253,715,NAN,0,12.43,1.989,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,2.902,-108.3,0,-72.68,-72.39
9/10/17 7:30,2567,253,730,NAN,0,12.43,1.989,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,3.264,-108.3,0,-71.82,-72.14
9/10/17 7:45,2568,253,745,NAN,0,12.39,1.989,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,4.12,-108.3,0,-71.11,-72.02
9/10/17 8:00,2569,253,800,0.007,0.001,12.07,2.148,1.16,1.001,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,4.758,-108.3,0,-70.9,-71.66
9/10/17 8:15,2570,253,815,NAN,0.001,13.95,4.413,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.016,5.826,-108.2,0,-70.28,-71.2
9/10/17 8:30,2571,253,830,NAN,0.001,13.95,4.413,1.258,1.002,NAN,0,0,0,0,0,0.154,0.02,13.04,8.33,1.42,1.026,0.016,6.975,-108.2,0,-69.07,-70.53
9/10/17 8:45,2572,253,845,NAN,0.001,13.81,4.252,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,13.05,8.32,1.42,1.027,0.016,8.96,-108.3,0,-67.95,-69.59
9/10/17 9:00,2573,253,900,NAN,0,11.74,1.99,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.016,11.04,-108.4,0,-67.55,-68.62
9/10/17 9:15,2574,253,915,NAN,0,11.74,1.99,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,14.09,-108.7,0,-70.57,-67.19
9/10/17 9:30,2575,253,930,NAN,0,11.88,2.151,1.16,1,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.016,14.99,-107.8,0,-70.93,-66.05
9/10/17 9:45,2576,253,945,0.061,0.002,13.74,4.25,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.017,16.07,-107.6,0,-63.75,-65.07
9/10/17 10:00,2577,253,1000,0.003,0.001,11.69,1.982,1.153,1.001,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.017,17.84,-107.7,0,-57.27,-63.88
9/10/17 10:15,2578,253,1015,NAN,0.001,11.72,1.986,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.017,19.75,-108,0,-58.68,-62.17
9/10/17 10:30,2579,253,1030,NAN,0.001,11.72,1.986,1.153,1,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.018,21.03,-108,0,-68.62,-60.54
9/10/17 10:45,2580,253,1045,NAN,0.001,11.86,2.148,1.16,1.001,NAN,0,0,0,0,0,0.154,0.021,12.99,8.32,1.42,1.027,0.018,21.43,-108,0,-73.04,-59.66
9/10/17 11:00,2581,253,1100,NAN,0.002,13.81,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.98,8.32,1.42,1.027,0.018,21.42,-108.1,0,-63.57,-59.02
9/10/17 11:15,2582,253,1115,NAN,0.002,13.72,4.251,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.019,22.43,-107.6,0,-63.02,-57.68
9/10/17 11:30,2583,253,1130,0.008,0.001,12.51,2.167,1.161,1.001,NAN,0,0,0,0,0,0.154,0.021,13.04,8.32,1.42,1.027,0.019,23.28,-107.6,0,-66.14,-56.73
9/10/17 11:45,2584,253,1145,0.066,0.001,13.83,4.414,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.019,23.32,-107.6,0,-63.97,-56.12
9/10/17 12:00,2585,253,1200,NAN,0.002,13.8,4.411,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.99,8.32,1.42,1.027,0.02,23.68,-107.8,0,-62.05,-55
9/10/17 12:15,2586,253,1215,NAN,0.002,13.8,4.254,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.02,23.73,-107.9,0,-61.45,-54.06
9/10/17 12:30,2587,253,1230,0.005,0.001,13.78,2.049,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,13.02,8.32,1.42,1.027,0.019,23.98,-108.1,0,-59.1,-53.31
9/10/17 12:45,2588,253,1245,0.005,0,14.15,2.052,1.156,1,NAN,0,0,0,0,0,0.154,0.021,13.01,8.32,1.42,1.027,0.019,24.04,-107.8,0,-57.71,-52.81
9/10/17 13:00,2589,253,1300,0.005,0,14.22,2.052,1.156,1,NAN,0,0,0,0,0,0.154,0.02,13.02,8.32,1.42,1.027,0.019,23.09,-107.6,0,-59.38,-52.94
9/10/17 13:15,2590,253,1315,NAN,0.001,15.09,2.046,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,13.01,8.32,1.42,1.027,0.019,22.23,-107.7,0,-59.31,-53.82
9/10/17 13:30,2591,253,1330,NAN,0.001,15.09,2.046,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.019,22.24,-108,0,-56.87,-54.78
9/10/17 13:45,2592,253,1345,NAN,0.001,15.09,2.046,1.156,1.001,NAN,0,0,0,0,0,0.154,0.02,13.01,8.32,1.42,1.027,0.019,23.18,-108,0,-57.17,-55.31
9/10/17 14:00,2593,253,1400,NAN,0.001,15.09,2.046,1.156,1.001,NAN,0,0,0,0,0,0.154,0.02,13.01,8.32,1.42,1.027,0.019,24.06,-107.4,0,-58.38,-55.61
9/10/17 14:15,2594,253,1415,NAN,0.001,15.09,2.046,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,13.01,8.32,1.42,1.027,0.019,23.55,-107.4,0,-61.85,-55.77
9/10/17 14:30,2595,253,1430,NAN,0.001,15.17,2.045,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,13.01,8.32,1.42,1.027,0.019,23.98,-107.3,0,-61.21,-55.88
9/10/17 14:45,2596,253,1445,0.004,0.001,16.36,2.043,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,12.97,8.32,1.42,1.027,0.019,24.63,-107.3,0,-59.56,-55.81
9/10/17 15:00,2597,253,1500,0.005,0.001,16.48,2.049,1.156,1.001,NAN,0,0,0,0,0,0.154,0.02,12.99,8.32,1.42,1.027,0.019,23.71,-107.4,0,-59.42,-56
9/10/17 15:15,2598,253,1515,0.009,0.001,16.36,2.226,1.164,1.001,NAN,0,0,0,0,0,0.154,0.021,13.03,8.32,1.42,1.027,0.019,24.12,-107.4,0,-53.76,-56.08
9/10/17 15:30,2599,253,1530,0.061,0.002,13.85,4.253,1.251,1.003,NAN,0,0,0,0,0,0.154,0.021,12.99,8.32,1.42,1.027,0.019,24.72,-107.4,0,-51.2,-56
9/10/17 15:45,2600,253,1545,0.005,0.001,16.78,2.069,1.157,1.001,NAN,0,0,0,0,0,0.154,0.021,12.98,8.32,1.42,1.027,0.019,24.99,-107.4,0,-52.39,-55.88
9/10/17 16:00,2601,253,1600,0.005,0.001,16.86,2.067,1.157,1.001,NAN,0,0,0,0,0,0.154,0.021,12.99,8.32,1.42,1.027,0.02,24.98,-107.5,0,-57.03,-55.73
9/10/17 16:15,2602,253,1615,0.005,0.001,16.94,2.05,1.156,1,NAN,0,0,0,0,0,0.154,0.02,12.96,8.32,1.42,1.026,0.02,25.25,-107.5,0,-58.47,-55.57
9/10/17 16:30,2603,253,1630,NAN,0.001,16.98,2.048,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,12.96,8.32,1.42,1.027,0.02,25.14,-107.6,0,-62.69,-55.57
9/10/17 16:45,2604,253,1645,NAN,0.001,16.98,2.048,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,12.97,8.29,1.418,1.027,0.02,25.2,-107.6,0,-64.59,-55.38
9/10/17 17:00,2605,253,1700,NAN,0.001,16.98,2.048,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,12.99,8.29,1.418,1.027,0.019,24.76,-107.7,0,-63.88,-55.69
9/10/17 17:15,2606,253,1715,NAN,0.001,16.99,2.048,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,12.95,8.29,1.418,1.027,0.019,24.05,-107.6,0,-63.04,-56.16
9/10/17 17:30,2607,253,1730,0.005,0.001,17.12,2.048,1.156,1.001,NAN,0,0,0,0,0,0.154,0.02,12.94,8.29,1.418,1.026,0.019,23.55,-107.7,0,-63.25,-56.65
9/10/17 17:45,2608,253,1745,NAN,0.001,17.08,2.047,1.156,1.001,NAN,0,0,0,0,0,0.154,0.02,12.96,8.29,1.418,1.026,0.019,23.1,-107.7,0,-63.71,-57.11
9/10/17 18:00,2609,253,1800,NAN,0.001,17.08,2.047,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,12.96,8.29,1.418,1.027,0.018,22.46,-107.5,0,-64.23,-57.5
9/10/17 18:15,2610,253,1815,NAN,0.001,16.86,2.204,1.163,1.001,NAN,0,0,0,0,0,0.154,0.021,12.96,8.29,1.418,1.027,0.018,21.85,-107.6,0,-65,-57.99
9/10/17 18:30,2611,253,1830,NAN,0.002,13.72,4.411,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.95,8.29,1.418,1.027,0.018,21.16,-107.7,0,-65.2,-58.45
9/10/17 18:45,2612,253,1845,NAN,0.002,13.72,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.93,8.29,1.418,1.027,0.018,20.57,-108,0,-65.53,-58.92
9/10/17 19:00,2613,253,1900,0.062,0.001,13.96,4.259,1.251,1.001,NAN,0,0,0,0,0,0.154,0.021,12.93,8.29,1.418,1.027,0.018,19.18,-108.7,0,-66.29,-59.46
9/10/17 19:15,2614,253,1915,NAN,0.001,16.95,2.047,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,12.95,8.29,1.418,1.027,0.018,17.9,-109,0,-66.28,-60.07
9/10/17 19:30,2615,253,1930,NAN,0.001,16.94,2.047,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,12.92,8.29,1.418,1.027,0.018,16.71,-108.2,0,-66.21,-60.76
9/10/17 19:45,2616,253,1945,0.005,0.001,16.81,2.049,1.156,1.001,NAN,0,0,0,0,0,0.154,0.021,12.93,8.29,1.418,1.027,0.018,15.53,-108.5,0,-66.4,-61.42
9/10/17 20:00,2617,253,2000,0.005,0.001,16.73,2.049,1.156,1,NAN,0,0,0,0,0,0.154,0.021,12.97,8.29,1.418,1.027,0.018,14.59,-109.1,0,-66.23,-62.12
9/10/17 20:15,2618,253,2015,0.004,0.001,16.66,2.045,1.156,1.001,NAN,0,0,0,0,0,0.154,0.02,12.94,8.29,1.418,1.026,0.018,13.75,-107.5,0,-66.38,-62.78
9/10/17 20:30,2619,253,2030,NAN,0.001,16.57,2.049,1.156,1,NAN,0,0,0,0,0,0.154,0.021,12.93,8.29,1.418,1.027,0.018,13.08,-108.6,0,-66.64,-63.42
9/10/17 20:45,2620,253,2045,NAN,0.001,16.57,2.049,1.156,1,NAN,0,0,0,0,0,0.154,0.021,12.92,8.29,1.418,1.027,0.018,12.44,-108,0,-66.9,-63.95
9/10/17 21:00,2621,253,2100,NAN,0.001,16.57,2.049,1.156,1,NAN,0,0,0,0,0,0.154,0.021,12.92,8.29,1.418,1.027,0.017,11.75,-108,0,-67,-64.43
9/10/17 21:15,2622,253,2115,NAN,0.001,16.57,2.049,1.156,1,NAN,0,0,0,0,0,0.154,0.021,12.93,8.29,1.418,1.027,0.017,11.22,-108.3,0,-67.27,-64.93
9/10/17 21:30,2623,253,2130,NAN,0.001,16.57,2.049,1.156,1,NAN,0,0,0,0,0,0.154,0.021,12.93,8.29,1.418,1.027,0.017,10.73,-108.1,0,-67.41,-65.37
9/10/17 21:45,2624,253,2145,NAN,0.001,16.39,2.207,1.163,1,NAN,0,0,0,0,0,0.154,0.02,12.92,8.29,1.418,1.027,0.017,10.27,-108.7,0,-67.56,-65.74
9/10/17 22:00,2625,253,2200,0.066,0.001,13.85,4.416,1.258,1.002,NAN,0,0,0,0,0,0.154,0.02,12.92,8.29,1.418,1.026,0.017,10.05,-108.7,0,-67.65,-66.05
9/10/17 22:15,2626,253,2215,NAN,0.001,13.89,4.413,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.92,8.29,1.418,1.027,0.017,9.79,-108.8,0,-68,-66.53
9/10/17 22:30,2627,253,2230,NAN,0.001,14.01,4.254,1.251,1.002,NAN,0,0,0,0,0,0.154,0.02,12.91,8.29,1.418,1.027,0.017,9.54,-108.9,0,-68.12,-66.69
9/10/17 22:45,2628,253,2245,NAN,0.001,15.72,2.027,1.155,1.001,NAN,0,0,0,0,0,0.154,0.021,12.91,8.29,1.418,1.027,0.017,9.35,-109.1,0,-68.48,-66.94
9/10/17 23:00,2629,253,2300,NAN,0.001,15.72,2.027,1.155,1.001,NAN,0,0,0,0,0,0.154,0.021,12.91,8.29,1.418,1.027,0.017,9.01,-108.7,0,-68.7,-67.1
9/10/17 23:15,2630,253,2315,NAN,0.001,15.72,2.027,1.155,1.001,NAN,0,0,0,0,0,0.154,0.021,12.91,8.29,1.418,1.027,0.017,8.8,-108.5,0,-68.68,-67.27
9/10/17 23:30,2631,253,2330,NAN,0.001,15.6,2.186,1.162,1.001,NAN,0,0,0,0,0,0.154,0.021,12.93,8.29,1.418,1.027,0.017,8.76,-108.8,0,-69.11,-67.62
9/10/17 23:45,2632,253,2345,NAN,0.001,13.97,4.415,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.92,8.29,1.418,1.027,0.017,8.36,-109.7,0,-69.11,-67.62
9/11/17 0:00,2633,254,0,NAN,0.001,13.97,4.415,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.91,8.29,1.418,1.027,0.017,8.26,-109.8,0,-69.48,-67.97
9/11/17 0:15,2634,254,15,NAN,0.001,14.03,4.255,1.251,1.002,NAN,0,0,0,0,0,0.154,0.021,12.89,8.29,1.418,1.027,0.017,8.04,-110,0,-69.48,-68.06
9/11/17 0:30,2635,254,30,0.008,0.001,14.89,2.185,1.162,1.001,NAN,0,0,0,0,0,0.154,0.021,12.96,8.29,1.418,1.027,0.017,7.712,-110.2,0,-69.62,-68.25
9/11/17 0:45,2636,254,45,NAN,0.002,13.98,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.88,8.29,1.418,1.027,0.017,7.685,-110,0,-69.7,-68.34
9/11/17 1:00,2637,254,100,NAN,0.002,13.98,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.9,8.29,1.418,1.027,0.016,7.486,-109.9,0,-69.58,-68.34
9/11/17 1:15,2638,254,115,NAN,0.002,13.98,4.412,1.258,1.002,NAN,0,0,0,0,0,0.154,0.021,12.92,8.29,1.418,1.027,0.016,7.26,-109.9,0,-69.81,-68.62
